time, amplitude
3.570500000000000114e+02,-3.076554651136974599e+02
3.570749999999999886e+02,-5.762137105960845247e+02
3.571000000000000227e+02,-8.594216843829092340e+02
3.571250000000000000e+02,-1.153167025312943679e+03
3.571499999999999773e+02,-1.453660590675664935e+03
3.571750000000000114e+02,-1.757589816825769049e+03
3.571999999999999886e+02,-2.062196045120769668e+03
3.572250000000000227e+02,-2.365285809582829643e+03
3.572500000000000000e+02,-2.665185668603985505e+03
3.572749999999999773e+02,-2.960641553646563807e+03
3.573000000000000114e+02,-3.250669721547552399e+03
3.573249999999999886e+02,-3.534386187017577413e+03
3.573500000000000227e+02,-3.810852606086114974e+03
3.573750000000000000e+02,-4.078968028151018189e+03
3.573999999999999773e+02,-4.337417306240120524e+03
3.574250000000000114e+02,-4.584672089139115997e+03
3.574499999999999886e+02,-4.819032589950071269e+03
3.574750000000000227e+02,-5.038692881306655181e+03
3.575000000000000000e+02,-5.241809919904084381e+03
3.575249999999999773e+02,-5.426562694776012904e+03
3.575500000000000114e+02,-5.591198653082625242e+03
3.575749999999999886e+02,-5.734067800182309838e+03
3.576000000000000227e+02,-5.853638213498517871e+03
3.576250000000000000e+02,-5.948481375371322429e+03
3.576499999999999773e+02,-6.017224955281348230e+03
3.576750000000000114e+02,-6.058493148740709330e+03
3.576999999999999886e+02,-6.070871720988401648e+03
3.577250000000000227e+02,-6.052930718265740325e+03
3.577500000000000000e+02,-6.003314335138690694e+03
3.577749999999999773e+02,-5.920878409657627344e+03
3.578000000000000114e+02,-5.804837488359744384e+03
3.578249999999999886e+02,-5.654884947595507583e+03
3.578500000000000227e+02,-5.471265366491781606e+03
3.578750000000000000e+02,-5.254794871469015561e+03
3.578999999999999773e+02,-5.006836483141029930e+03
3.579250000000000114e+02,-4.729240756313544807e+03
3.579499999999999886e+02,-4.424258157772675986e+03
3.579750000000000227e+02,-4.094427786477602240e+03
3.580000000000000000e+02,-3.742449758080058928e+03
3.580249999999999773e+02,-3.371050826120665988e+03
3.580500000000000114e+02,-2.982853964448794159e+03
3.580749999999999886e+02,-2.580261603896791257e+03
3.581000000000000227e+02,-2.165355987085807101e+03
3.581250000000000000e+02,-1.739813397880292541e+03
3.581499999999999773e+02,-1.304831797757424056e+03
3.581750000000000114e+02,-8.610816311128113512e+02
3.581999999999999886e+02,-4.086916790026668878e+02
3.582250000000000227e+02,5.272683076143584913e+01
3.582500000000000000e+02,5.240183835281949314e+02
3.582749999999999773e+02,1.006379605428121522e+03
3.583000000000000114e+02,1.501211997095871766e+03
3.583249999999999886e+02,2.009942908753263964e+03
3.583500000000000227e+02,2.533839150549052647e+03
3.583750000000000000e+02,3.073833922258602797e+03
3.583999999999999773e+02,3.630370157307990212e+03
3.584250000000000114e+02,4.203250517597786711e+03
3.584499999999999886e+02,4.791488848387600228e+03
3.584750000000000227e+02,5.393173223736789623e+03
3.585000000000000000e+02,6.005361202904698985e+03
3.585249999999999773e+02,6.624024746732708991e+03
3.585500000000000114e+02,7.244050951977924342e+03
3.585749999999999886e+02,7.859297405771099875e+03
3.586000000000000227e+02,8.462699809242112678e+03
3.586250000000000000e+02,9.046427360193651111e+03
3.586499999999999773e+02,9.602074736978152941e+03
3.586750000000000114e+02,1.012087357360000715e+04
3.586999999999999886e+02,1.059390788838811386e+04
3.587250000000000227e+02,1.101232356546942719e+04
3.587500000000000000e+02,1.136752313222659359e+04
3.587749999999999773e+02,1.165133949954131094e+04
3.588000000000000114e+02,1.185619546207204439e+04
3.588249999999999886e+02,1.197526832612477665e+04
3.588500000000000227e+02,1.200267580350794924e+04
3.588750000000000000e+02,1.193368367917327123e+04
3.588999999999999773e+02,1.176491764723101733e+04
3.589250000000000114e+02,1.149454889990185620e+04
3.589499999999999886e+02,1.112242576515062501e+04
3.589750000000000227e+02,1.065014365639746575e+04
3.590000000000000000e+02,1.008106443216668958e+04
3.590249999999999773e+02,9.420294697591942167e+03
3.590500000000000114e+02,8.674617720519723662e+03
3.590749999999999886e+02,7.852367967042435339e+03
3.591000000000000227e+02,6.963247573894372181e+03
3.591250000000000000e+02,6.018097752205256256e+03
3.591499999999999773e+02,5.028642701085690533e+03
3.591750000000000114e+02,4.007218534541548252e+03
3.591999999999999886e+02,2.966491705058447224e+03
3.592250000000000227e+02,1.919167807628217815e+03
3.592500000000000000e+02,8.776968445033185162e+02
3.592749999999999773e+02,-1.460091086985371476e+02
3.593000000000000114e+02,-1.140827166606758510e+03
3.593249999999999886e+02,-2.096636564953334982e+03
3.593500000000000227e+02,-3.004500951256072767e+03
3.593750000000000000e+02,-3.856828461891886946e+03
3.593999999999999773e+02,-4.647505448331274238e+03
3.594250000000000114e+02,-5.371988865882965001e+03
3.594499999999999886e+02,-6.027338819849605898e+03
3.594750000000000227e+02,-6.612173325494316487e+03
3.595000000000000000e+02,-7.126534006561250862e+03
3.595249999999999773e+02,-7.571670703507301369e+03
3.595500000000000114e+02,-7.949777516533527887e+03
3.595749999999999886e+02,-8.263722186374068770e+03
3.596000000000000227e+02,-8.516797817814862356e+03
3.596250000000000000e+02,-8.712505161809574929e+03
3.596499999999999773e+02,-8.854362842054473731e+03
3.596750000000000114e+02,-8.945746843614484533e+03
3.596999999999999886e+02,-8.989770544233693727e+03
3.597250000000000227e+02,-8.989220445626748187e+03
3.597500000000000000e+02,-8.946555545565670400e+03
3.597749999999999773e+02,-8.863964662409049197e+03
3.598000000000000114e+02,-8.743461424742470626e+03
3.598249999999999886e+02,-8.586985481657837227e+03
3.598500000000000227e+02,-8.396479123862362030e+03
3.598750000000000000e+02,-8.173923937172001388e+03
3.598999999999999773e+02,-7.921341124873392801e+03
3.599250000000000114e+02,-7.640768024760898697e+03
3.599499999999999886e+02,-7.334222971666980811e+03
3.599750000000000227e+02,-7.003672316952494839e+03
3.600000000000000000e+02,-6.651020064663585799e+03
3.600249999999999773e+02,-6.278141444175920697e+03
3.600500000000000114e+02,-5.886965272883830949e+03
3.600749999999999886e+02,-5.479581728307863159e+03
3.601000000000000227e+02,-5.058335509403668766e+03
3.601250000000000000e+02,-4.625874096988539350e+03
3.601499999999999773e+02,-4.185143230326160847e+03
3.601750000000000114e+02,-3.739334940915955485e+03
3.601999999999999886e+02,-3.291796386939750391e+03
3.602250000000000227e+02,-2.845912580828762657e+03
3.602500000000000000e+02,-2.404986054989914919e+03
3.602749999999999773e+02,-1.972140021224024167e+03
3.603000000000000114e+02,-1.550257818443884389e+03
3.603249999999999886e+02,-1.141951253147357193e+03
3.603500000000000227e+02,-7.495442092526845954e+02
3.603750000000000000e+02,-3.750679358202148705e+02
3.603999999999999773e+02,-2.027746706156779055e+01
3.604250000000000114e+02,3.132986397420403364e+02
3.604499999999999886e+02,6.242721170017396162e+02
3.604750000000000227e+02,9.112804069057528977e+02
3.605000000000000000e+02,1.172862110786455560e+03
3.605249999999999773e+02,1.407351072536398533e+03
3.605500000000000114e+02,1.612817792887473615e+03
3.605749999999999886e+02,1.787072295007753837e+03
3.606000000000000227e+02,1.927726806047264063e+03
3.606250000000000000e+02,2.032309675693114286e+03
3.606499999999999773e+02,2.098415411693469650e+03
3.606750000000000114e+02,2.123863737012093679e+03
3.606999999999999886e+02,2.106834738432295580e+03
3.607250000000000227e+02,2.045956627776945879e+03
3.607500000000000000e+02,1.940340509294431740e+03
3.607749999999999773e+02,1.789571727130627096e+03
3.608000000000000114e+02,1.593676926755378872e+03
3.608249999999999886e+02,1.353093524023631289e+03
3.608500000000000227e+02,1.068669416998851148e+03
3.608750000000000000e+02,7.417045902941938493e+02
3.608999999999999773e+02,3.740187516753844648e+02
3.609250000000000114e+02,-3.198847936409515569e+01
3.609499999999999886e+02,-4.733134237439898016e+02
3.609750000000000227e+02,-9.463652421848466929e+02
3.610000000000000000e+02,-1.447005650348158724e+03
3.610249999999999773e+02,-1.970590753074350005e+03
3.610500000000000114e+02,-2.512009472287845256e+03
3.610749999999999886e+02,-3.065727446344627424e+03
3.611000000000000227e+02,-3.625852727025158856e+03
3.611250000000000000e+02,-4.186242941794787839e+03
3.611499999999999773e+02,-4.740669716806887664e+03
3.611750000000000114e+02,-5.283040182644645029e+03
3.611999999999999886e+02,-5.807652928769501159e+03
3.612250000000000227e+02,-6.309451371835190002e+03
3.612500000000000000e+02,-6.784238703550342507e+03
3.612749999999999773e+02,-7.228831083583902000e+03
3.613000000000000114e+02,-7.641141203274618420e+03
3.613249999999999886e+02,-8.020195644857692059e+03
3.613500000000000227e+02,-8.366094802055160471e+03
3.613750000000000000e+02,-8.679924577819096157e+03
3.613999999999999773e+02,-8.963625380836581826e+03
3.614250000000000114e+02,-9.219820683186122551e+03
3.614499999999999886e+02,-9.451608974988461341e+03
3.614750000000000227e+02,-9.662328772840068268e+03
3.615000000000000000e+02,-9.855316174290810523e+03
3.615249999999999773e+02,-1.003368431222465733e+04
3.615500000000000114e+02,-1.020015290384980835e+04
3.615749999999999886e+02,-1.035694222118291145e+04
3.616000000000000227e+02,-1.050572886185992502e+04
3.616250000000000000e+02,-1.064764521839682857e+04
3.616499999999999773e+02,-1.078329455549358136e+04
3.616750000000000114e+02,-1.091275943302760788e+04
3.616999999999999886e+02,-1.103560236196790174e+04
3.617250000000000227e+02,-1.115087537158518717e+04
3.617500000000000000e+02,-1.125715428595446974e+04
3.617749999999999773e+02,-1.135259990727629338e+04
3.618000000000000114e+02,-1.143504034009549832e+04
3.618249999999999886e+02,-1.150207359634637760e+04
3.618500000000000227e+02,-1.155119330373747835e+04
3.618750000000000000e+02,-1.157993106075598371e+04
3.618999999999999773e+02,-1.158599736568893786e+04
3.619250000000000114e+02,-1.156740237173067726e+04
3.619499999999999886e+02,-1.152254654281267722e+04
3.619750000000000227e+02,-1.145028057215554327e+04
3.620000000000000000e+02,-1.134993681026684135e+04
3.620249999999999773e+02,-1.122133086774774529e+04
3.620500000000000114e+02,-1.106472755569558103e+04
3.620749999999999886e+02,-1.088076838195198252e+04
3.621000000000000227e+02,-1.067036951109320216e+04
3.621250000000000000e+02,-1.043460715676771360e+04
3.621499999999999773e+02,-1.017460696211660616e+04
3.621750000000000114e+02,-9.891455281818945878e+03
3.621999999999999886e+02,-9.586154952681448776e+03
3.622250000000000227e+02,-9.259643786733236993e+03
3.622500000000000000e+02,-8.912875737798916816e+03
3.622749999999999773e+02,-8.546943154304239215e+03
3.623000000000000114e+02,-8.163206554889868130e+03
3.623249999999999886e+02,-7.763398443823904017e+03
3.623500000000000227e+02,-7.349672962623400053e+03
3.623750000000000000e+02,-6.924579957781942539e+03
3.623999999999999773e+02,-6.490958135772246351e+03
3.624250000000000114e+02,-6.051772508941853630e+03
3.624499999999999886e+02,-5.609950745657939478e+03
3.624750000000000227e+02,-5.168275655901913524e+03
3.625000000000000000e+02,-4.729361621555757665e+03
3.625249999999999773e+02,-4.295704580894555875e+03
3.625500000000000114e+02,-3.869770358123267215e+03
3.625749999999999886e+02,-3.454075863326080253e+03
3.626000000000000227e+02,-3.051219605387887896e+03
3.626250000000000000e+02,-2.663837911026498659e+03
3.626499999999999773e+02,-2.294497020210655592e+03
3.626750000000000114e+02,-1.945554095451633657e+03
3.626999999999999886e+02,-1.619015338593216256e+03
3.627250000000000227e+02,-1.316402073436076989e+03
3.627500000000000000e+02,-1.038629280865298369e+03
3.627749999999999773e+02,-7.859085038463485944e+02
3.628000000000000114e+02,-5.576953778058316402e+02
3.628249999999999886e+02,-3.527011255869887236e+02
3.628500000000000227e+02,-1.689777189769522465e+02
3.628750000000000000e+02,-4.073067596205703467e+00
3.628999999999999773e+02,1.447612154606932791e+02
3.629250000000000114e+02,2.803374605175480951e+02
3.629499999999999886e+02,4.053047521206993906e+02
3.629750000000000227e+02,5.219479570514242823e+02
3.630000000000000000e+02,6.320218718335820540e+02
3.630249999999999773e+02,7.366245386221694389e+02
3.630500000000000114e+02,8.361177732511046088e+02
3.630749999999999886e+02,9.301044929923876907e+02
3.631000000000000227e+02,1.017462940211200703e+03
3.631250000000000000e+02,1.096424078018443197e+03
3.631499999999999773e+02,1.164671247304183908e+03
3.631750000000000114e+02,1.219442055865075190e+03
3.631999999999999886e+02,1.257620354264422758e+03
3.632250000000000227e+02,1.275822017801330730e+03
3.632500000000000000e+02,1.270492910161979125e+03
3.632749999999999773e+02,1.238036390512058915e+03
3.633000000000000114e+02,1.174972436214785375e+03
3.633249999999999886e+02,1.078116054251850073e+03
3.633500000000000227e+02,9.447574397447112915e+02
3.633750000000000000e+02,7.728277119167521505e+02
3.633999999999999773e+02,5.610400097503992356e+02
3.634250000000000114e+02,3.090034162829106776e+02
3.634499999999999886e+02,1.730798303696184348e+01
3.634750000000000227e+02,-3.124280153772499489e+02
3.635000000000000000e+02,-6.775584938408135258e+02
3.635249999999999773e+02,-1.074452687760821846e+03
3.635500000000000114e+02,-1.498559341555510855e+03
3.635749999999999886e+02,-1.944473418425856607e+03
3.636000000000000227e+02,-2.406005834065064391e+03
3.636250000000000000e+02,-2.876268279708541286e+03
3.636499999999999773e+02,-3.347782549121783632e+03
3.636750000000000114e+02,-3.812619181616282731e+03
3.636999999999999886e+02,-4.262568002968661858e+03
3.637250000000000227e+02,-4.689336168474495935e+03
3.637500000000000000e+02,-5.084758892655916497e+03
3.637749999999999773e+02,-5.441005710730803912e+03
3.638000000000000114e+02,-5.750773644877338484e+03
3.638249999999999886e+02,-6.007468402404891094e+03
3.638500000000000227e+02,-6.205376763673220012e+03
3.638750000000000000e+02,-6.339826507326264618e+03
3.638999999999999773e+02,-6.407320764299582152e+03
3.639250000000000114e+02,-6.405629904333394734e+03
3.639499999999999886e+02,-6.333828892110068409e+03
3.639750000000000227e+02,-6.192276568945650979e+03
3.640000000000000000e+02,-5.982537632615327311e+03
3.640249999999999773e+02,-5.707245202854700437e+03
3.640500000000000114e+02,-5.369900276561921601e+03
3.640749999999999886e+02,-4.974618164414800049e+03
3.641000000000000227e+02,-4.525857876765935544e+03
3.641250000000000000e+02,-4.028184580846543213e+03
3.641499999999999773e+02,-3.486102091391560862e+03
3.641750000000000114e+02,-2.903962440083481852e+03
3.641999999999999886e+02,-2.285938853329408175e+03
3.642250000000000227e+02,-1.636051102844143315e+03
3.642500000000000000e+02,-9.582439196900650131e+02
3.642749999999999773e+02,-2.565170302317035294e+02
3.643000000000000114e+02,4.649126884789696987e+02
3.643249999999999886e+02,1.201451834976502141e+03
3.643500000000000227e+02,1.948006118933496055e+03
3.643750000000000000e+02,2.698906447918370304e+03
3.643999999999999773e+02,3.447885314513431695e+03
3.644250000000000114e+02,4.188097333085785067e+03
3.644499999999999886e+02,4.912177492332978545e+03
3.644750000000000227e+02,5.612330172634377959e+03
3.645000000000000000e+02,6.280441255824884138e+03
3.645249999999999773e+02,6.908206455304644805e+03
3.645500000000000114e+02,7.487269628627094789e+03
3.645749999999999886e+02,8.009362925446125701e+03
3.646000000000000227e+02,8.466437717769436858e+03
3.646250000000000000e+02,8.850777560295193325e+03
3.646499999999999773e+02,9.155096829053905822e+03
3.646750000000000114e+02,9.372643231040652608e+03
3.646999999999999886e+02,9.497321813172777183e+03
3.647250000000000227e+02,9.523842222457280513e+03
3.647500000000000000e+02,9.447880058205679234e+03
3.647749999999999773e+02,9.266246722364761808e+03
3.648000000000000114e+02,8.977068751735070691e+03
3.648249999999999886e+02,8.579974457247699320e+03
3.648500000000000227e+02,8.076273746183432195e+03
3.648750000000000000e+02,7.469109406183251849e+03
3.648999999999999773e+02,6.763562462449418490e+03
3.649250000000000114e+02,5.966700510795918490e+03
3.649499999999999886e+02,5.087555072108762033e+03
3.649750000000000227e+02,4.137007470267118151e+03
3.650000000000000000e+02,3.127566904178939240e+03
3.650249999999999773e+02,2.073045790716855208e+03
3.650500000000000114e+02,9.881656321830712386e+02
3.650749999999999886e+02,-1.118575773542585239e+02
3.651000000000000227e+02,-1.211704530293100788e+03
3.651250000000000000e+02,-2.296296225901402977e+03
3.651499999999999773e+02,-3.351087515852259457e+03
3.651750000000000114e+02,-4.362320090692991471e+03
3.651999999999999886e+02,-5.317245030021567800e+03
3.652250000000000227e+02,-6.204320461810480083e+03
3.652500000000000000e+02,-7.013384186522795062e+03
3.652749999999999773e+02,-7.735794049836762497e+03
3.653000000000000114e+02,-8.364521805701429912e+03
3.653249999999999886e+02,-8.894185550933019840e+03
3.653500000000000227e+02,-9.321016535936230866e+03
3.653750000000000000e+02,-9.642773020831178655e+03
3.653999999999999773e+02,-9.858623237056113794e+03
3.654250000000000114e+02,-9.969016402846311394e+03
3.654499999999999886e+02,-9.975557152066747221e+03
3.654750000000000227e+02,-9.880900922480695954e+03
3.655000000000000000e+02,-9.688682408513279370e+03
3.655249999999999773e+02,-9.403469253580662553e+03
3.655500000000000114e+02,-9.030714837002440618e+03
3.655749999999999886e+02,-8.576684294021468304e+03
3.656000000000000227e+02,-8.048342727725803343e+03
3.656250000000000000e+02,-7.453206613870865112e+03
3.656499999999999773e+02,-6.799162001693054663e+03
3.656750000000000114e+02,-6.094255716458892493e+03
3.656999999999999886e+02,-5.346475656559526215e+03
3.657250000000000227e+02,-4.563549836092592159e+03
3.657500000000000000e+02,-3.752802156346960146e+03
3.657749999999999773e+02,-2.921092298818026393e+03
3.658000000000000114e+02,-2.074834539175031750e+03
3.658249999999999886e+02,-1.220062281075400733e+03
3.658500000000000227e+02,-3.625076733808141398e+02
3.658750000000000000e+02,4.923114970783628905e+02
3.658999999999999773e+02,1.338991437294967682e+03
3.659250000000000114e+02,2.172132446181698015e+03
3.659499999999999886e+02,2.986246644575349819e+03
3.659750000000000227e+02,3.775722106248187629e+03
3.660000000000000000e+02,4.534868200035154587e+03
3.660249999999999773e+02,5.258034086251128429e+03
3.660500000000000114e+02,5.939763102583859109e+03
3.660749999999999886e+02,6.574940942405619353e+03
3.661000000000000227e+02,7.158913700651258296e+03
3.661250000000000000e+02,7.687571901766025803e+03
3.661499999999999773e+02,8.157402410043964665e+03
3.661750000000000114e+02,8.565508512656720995e+03
3.661999999999999886e+02,8.909602632650685337e+03
3.662250000000000227e+02,9.187982379322023917e+03
3.662500000000000000e+02,9.399499714559933636e+03
3.662749999999999773e+02,9.543528405220571585e+03
3.663000000000000114e+02,9.619936309029815675e+03
3.663249999999999886e+02,9.629076817221557576e+03
3.663500000000000227e+02,9.571817161761184252e+03
3.663750000000000000e+02,9.449613052818416691e+03
3.663999999999999773e+02,9.264623954533986762e+03
3.664250000000000114e+02,9.019848245195405980e+03
3.664499999999999886e+02,8.719245918170208824e+03
3.664750000000000227e+02,8.367812206805596361e+03
3.665000000000000000e+02,7.971574998681441684e+03
3.665249999999999773e+02,7.537512264003557902e+03
3.665500000000000114e+02,7.073407503711334357e+03
3.665749999999999886e+02,6.587665616511211738e+03
3.666000000000000227e+02,6.089101829971250481e+03
3.666250000000000000e+02,5.586707033178948222e+03
3.666499999999999773e+02,5.089392151980950985e+03
3.666750000000000114e+02,4.605721354271027849e+03
3.666999999999999886e+02,4.143656220446576299e+03
3.667250000000000227e+02,3.710343159707277209e+03
3.667500000000000000e+02,3.311973070261515204e+03
3.667749999999999773e+02,2.953724345978910151e+03
3.668000000000000114e+02,2.639777582145516135e+03
3.668249999999999886e+02,2.373373450100052651e+03
3.668500000000000227e+02,2.156880919525683566e+03
3.668750000000000000e+02,1.991852016179023394e+03
3.668999999999999773e+02,1.879055484579851282e+03
3.669250000000000114e+02,1.818494342121690579e+03
3.669499999999999886e+02,1.809413922935589653e+03
3.669750000000000227e+02,1.850300934020151544e+03
3.670000000000000000e+02,1.938871693188344807e+03
3.670249999999999773e+02,2.072056794573284606e+03
3.670500000000000114e+02,2.246004740502836285e+03
3.670749999999999886e+02,2.456133372106745355e+03
3.671000000000000227e+02,2.697244649592643327e+03
3.671250000000000000e+02,2.963693264107800587e+03
3.671499999999999773e+02,3.249581659671419402e+03
3.671750000000000114e+02,3.548953570589808805e+03
3.671999999999999886e+02,3.855970521465844740e+03
3.672250000000000227e+02,4.165069509251252384e+03
3.672500000000000000e+02,4.471106369530518350e+03
3.672749999999999773e+02,4.769486373961730351e+03
3.673000000000000114e+02,5.056276910097358268e+03
3.673249999999999886e+02,5.328293501198148988e+03
3.673500000000000227e+02,5.583149810137402710e+03
3.673750000000000000e+02,5.819261307535998640e+03
3.673999999999999773e+02,6.035796965760265266e+03
3.674250000000000114e+02,6.232591289929901905e+03
3.674499999999999886e+02,6.410048532745027842e+03
3.674750000000000227e+02,6.569072077748183801e+03
3.675000000000000000e+02,6.711035350491349163e+03
3.675249999999999773e+02,6.837793132176978361e+03
3.675500000000000114e+02,6.951722936306876363e+03
3.675749999999999886e+02,7.055780685860552694e+03
3.676000000000000227e+02,7.153548436118783684e+03
3.676250000000000000e+02,7.249248978465698201e+03
3.676499999999999773e+02,7.347706997561185744e+03
3.676750000000000114e+02,7.454244428481126306e+03
3.676999999999999886e+02,7.574504512656889347e+03
3.677250000000000227e+02,7.714205605997587554e+03
3.677500000000000000e+02,7.878833768507891364e+03
3.677749999999999773e+02,8.073292736283955492e+03
3.678000000000000114e+02,8.301539890585194371e+03
3.678249999999999886e+02,8.566247036971850321e+03
3.678500000000000227e+02,8.868534125605339796e+03
3.678750000000000000e+02,9.207823223894170951e+03
3.678999999999999773e+02,9.581838216031930642e+03
3.679250000000000114e+02,9.986742815470881396e+03
3.679499999999999886e+02,1.041738985953309384e+04
3.679750000000000227e+02,1.086765213790970120e+04
3.680000000000000000e+02,1.133080145820129474e+04
3.680249999999999773e+02,1.179989101572624168e+04
3.680500000000000114e+02,1.226808896267347518e+04
3.680749999999999886e+02,1.272892183528088026e+04
3.681000000000000227e+02,1.317641134074873116e+04
3.681250000000000000e+02,1.360510946708598385e+04
3.681499999999999773e+02,1.401004608880238266e+04
3.681750000000000114e+02,1.438660736248579815e+04
3.681999999999999886e+02,1.473037033132639772e+04
3.682250000000000227e+02,1.503692839875982281e+04
3.682500000000000000e+02,1.530174679805050619e+04
3.682749999999999773e+02,1.552008263287282534e+04
3.683000000000000114e+02,1.568699283797327189e+04
3.683249999999999886e+02,1.579743862791870924e+04
3.683500000000000227e+02,1.584647875173282591e+04
3.683750000000000000e+02,1.582952926919821221e+04
3.683999999999999773e+02,1.574265733624525456e+04
3.684250000000000114e+02,1.558287202020352743e+04
3.684499999999999886e+02,1.534837712688113425e+04
3.684750000000000227e+02,1.503875986269062014e+04
3.685000000000000000e+02,1.465510101002612828e+04
3.685249999999999773e+02,1.420000031068779390e+04
3.685500000000000114e+02,1.367751638976307731e+04
3.685749999999999886e+02,1.309302955276581815e+04
3.686000000000000227e+02,1.245304434736480107e+04
3.686250000000000000e+02,1.176494896645322842e+04
3.686499999999999773e+02,1.103674305775889661e+04
3.686750000000000114e+02,1.027674520196691446e+04
3.686999999999999886e+02,9.493298877869150601e+03
3.687250000000000227e+02,8.694503589820104025e+03
3.687500000000000000e+02,7.887998457461055295e+03
3.687749999999999773e+02,7.080813371258089319e+03
3.688000000000000114e+02,6.279281547912981296e+03
3.688249999999999886e+02,5.488992854183932650e+03
3.688500000000000227e+02,4.714768026407878097e+03
3.688750000000000000e+02,3.960643369382196397e+03
3.688999999999999773e+02,3.229865480386353738e+03
3.689250000000000114e+02,2.524904987973756761e+03
3.689499999999999886e+02,1.847507937261456846e+03
3.689750000000000227e+02,1.198803090326039182e+03
3.690000000000000000e+02,5.794630398341935233e+02
3.690249999999999773e+02,-1.010753616446299930e+01
3.690500000000000114e+02,-5.695850758513580558e+02
3.690749999999999886e+02,-1.098552201239480382e+03
3.691000000000000227e+02,-1.596336336827857622e+03
3.691250000000000000e+02,-2.061877527720665967e+03
3.691499999999999773e+02,-2.493658913336214937e+03
3.691750000000000114e+02,-2.889733056291273897e+03
3.691999999999999886e+02,-3.247856453839020560e+03
3.692250000000000227e+02,-3.565715065949516429e+03
3.692500000000000000e+02,-3.841200192767041244e+03
3.692749999999999773e+02,-4.072685168688516569e+03
3.693000000000000114e+02,-4.259260557785427409e+03
3.693249999999999886e+02,-4.400904096589084475e+03
3.693500000000000227e+02,-4.498580209893589199e+03
3.693750000000000000e+02,-4.554273366793840978e+03
3.693999999999999773e+02,-4.570959797841626823e+03
3.694250000000000114e+02,-4.552518706402985117e+03
3.694499999999999886e+02,-4.503586262850569256e+03
3.694750000000000227e+02,-4.429367754824373151e+03
3.695000000000000000e+02,-4.335435311102753985e+03
3.695249999999999773e+02,-4.227537143681535781e+03
3.695500000000000114e+02,-4.111429669186409228e+03
3.695749999999999886e+02,-3.992730028848650818e+03
3.696000000000000227e+02,-3.876781987735144867e+03
3.696250000000000000e+02,-3.768528446397121570e+03
3.696499999999999773e+02,-3.672386101011904429e+03
3.696750000000000114e+02,-3.592123987141702401e+03
3.696999999999999886e+02,-3.530755869448710200e+03
3.697250000000000227e+02,-3.490463627783179618e+03
3.697500000000000000e+02,-3.472569561898153097e+03
3.697749999999999773e+02,-3.477563975747200402e+03
3.698000000000000114e+02,-3.505175689322750713e+03
3.698249999999999886e+02,-3.554459261734556549e+03
3.698500000000000227e+02,-3.623868905972794437e+03
3.698750000000000000e+02,-3.711295974510839187e+03
3.698999999999999773e+02,-3.814064851121610900e+03
3.699250000000000114e+02,-3.928905132165156374e+03
3.699499999999999886e+02,-4.051935227077575746e+03
3.699750000000000227e+02,-4.178693314916157760e+03
3.700000000000000000e+02,-4.304228863347720107e+03
3.700249999999999773e+02,-4.423234095755214184e+03
3.700500000000000114e+02,-4.530179121144417877e+03
3.700749999999999886e+02,-4.619427208497370884e+03
3.701000000000000227e+02,-4.685331111715674524e+03
3.701250000000000000e+02,-4.722329606144197896e+03
3.701499999999999773e+02,-4.725069482606962993e+03
3.701750000000000114e+02,-4.688573460149142193e+03
3.701999999999999886e+02,-4.608459005112845261e+03
3.702250000000000227e+02,-4.481188230980953449e+03
3.702500000000000000e+02,-4.304308571091110025e+03
3.702749999999999773e+02,-4.076643771977252527e+03
3.703000000000000114e+02,-3.798411927992540768e+03
3.703249999999999886e+02,-3.471266010385118079e+03
3.703500000000000227e+02,-3.098265899896616702e+03
3.703750000000000000e+02,-2.683801153677863113e+03
3.703999999999999773e+02,-2.233487106660447353e+03
3.704250000000000114e+02,-1.754047488067722043e+03
3.704499999999999886e+02,-1.253180003931899137e+03
3.704750000000000227e+02,-7.393916495452504023e+02
3.705000000000000000e+02,-2.217941388923395607e+02
3.705249999999999773e+02,2.901385071576200971e+02
3.705500000000000114e+02,7.868357669380652624e+02
3.705749999999999886e+02,1.258897426171385405e+03
3.706000000000000227e+02,1.697337171771272551e+03
3.706250000000000000e+02,2.093782375744658566e+03
3.706499999999999773e+02,2.440618622997783859e+03
3.706750000000000114e+02,2.731079953553271480e+03
3.706999999999999886e+02,2.959297946715293165e+03
3.707250000000000227e+02,3.120334343799217550e+03
3.707500000000000000e+02,3.210229236444777598e+03
3.707749999999999773e+02,3.226090192517754531e+03
3.708000000000000114e+02,3.166227095848772478e+03
3.708249999999999886e+02,3.030319149823707903e+03
3.708500000000000227e+02,2.819593429510134229e+03
3.708750000000000000e+02,2.536986930782789841e+03
3.708999999999999773e+02,2.187248910938773406e+03
3.709250000000000114e+02,1.776935138381923935e+03
3.709499999999999886e+02,1.314267774013057988e+03
3.709750000000000227e+02,8.088692425888418711e+02
3.710000000000000000e+02,2.713985700137202457e+02
3.710249999999999773e+02,-2.868814946458718396e+02
3.710500000000000114e+02,-8.545851983218760779e+02
3.710749999999999886e+02,-1.420708386986175356e+03
3.711000000000000227e+02,-1.975117654579165901e+03
3.711250000000000000e+02,-2.508972207460943082e+03
3.711499999999999773e+02,-3.015033072756243200e+03
3.711750000000000114e+02,-3.487836354912476054e+03
3.711999999999999886e+02,-3.923728983336271085e+03
3.712250000000000227e+02,-4.320779995242775840e+03
3.712500000000000000e+02,-4.678592424077614851e+03
3.712749999999999773e+02,-4.998051668342715857e+03
